date,sku,produit,categorie,ville,marche,source,methode,prix,devise,marque,origine,rupture,promo,promo_detail,paiement_momo
2026-08-23,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,960,XAF,,,0,0,,0
2026-08-23,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,CoinAfrique,scrape,940,XAF,,,0,0,,0
2026-08-23,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,Relevés terrain Kobo,terrain,5900,XAF,Dangote,,0,0,,1
2026-08-23,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Relevés terrain Kobo,terrain,5780,XAF,Dangote,,0,0,,0
2026-08-23,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,5940,XAF,Dangote,,0,1,,0
2026-08-23,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Jumia Cameroun,scrape,188200,XAF,Hisense,Chine,0,0,,1
2026-08-23,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,193400,XAF,Hisense,Chine,0,0,,0
2026-08-23,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,196300,XAF,Hisense,Chine,0,0,,1
2026-08-23,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,55800,XAF,Tecno,,0,0,,0
2026-08-23,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,57100,XAF,Tecno,,0,0,,0
2026-08-23,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,CoinAfrique,scrape,57500,XAF,Tecno,,0,0,,0
2026-08-24,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Jumia Cameroun,scrape,28700,XAF,Mémé,,0,0,,1
2026-08-24,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,29900,XAF,Mémé,,0,0,,0
2026-08-24,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,29000,XAF,Mémé,,0,1,remise MoMo -5%,0
2026-08-24,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1860,XAF,Mayor,,0,0,,0
2026-08-24,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,1920,XAF,Mayor,,0,0,,0
2026-08-24,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,1900,XAF,Mayor,,0,0,,1
2026-08-24,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,1830,XAF,Mayor,,0,0,,0
2026-08-24,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,Jumia Cameroun,scrape,930,XAF,,,0,1,remise MoMo -5%,1
2026-08-24,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,950,XAF,,,0,0,,1
2026-08-24,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,910,XAF,,,0,0,,1
2026-08-24,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5980,XAF,Dangote,,0,0,,0
2026-08-24,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,5950,XAF,Dangote,,0,0,,1
2026-08-24,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Jumia Cameroun,scrape,5720,XAF,Dangote,,0,0,,0
2026-08-24,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,195600,XAF,Hisense,Chine,0,0,,0
2026-08-24,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Jumia Cameroun,scrape,193900,XAF,Hisense,Chine,0,0,,1
2026-08-24,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Jumia Cameroun,scrape,57100,XAF,Tecno,,0,0,,1
2026-08-24,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,CoinAfrique,scrape,57800,XAF,Tecno,,0,0,,1
2026-08-24,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,57700,XAF,Tecno,,0,0,,1
2026-08-24,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,Relevés terrain Kobo,terrain,57500,XAF,Tecno,,0,0,,1
2026-08-25,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Jumia Cameroun,scrape,29700,XAF,Mémé,,0,1,remise MoMo -5%,0
2026-08-25,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,29000,XAF,Mémé,,1,0,,0
2026-08-25,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,28300,XAF,Mémé,,0,0,,1
2026-08-25,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1800,XAF,Mayor,,0,0,,0
2026-08-25,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,1780,XAF,Mayor,,0,0,,1
2026-08-25,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,940,XAF,,,0,0,,0
2026-08-25,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,960,XAF,,,0,1,remise MoMo -5%,1
2026-08-25,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,900,XAF,,,0,0,,0
2026-08-25,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,Relevés terrain Kobo,terrain,5620,XAF,Dangote,,0,0,,0
2026-08-25,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5850,XAF,Dangote,,0,0,,0
2026-08-25,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,5840,XAF,Dangote,,0,0,,0
2026-08-25,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,CoinAfrique,scrape,196500,XAF,Hisense,Chine,0,0,,0
2026-08-25,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,190200,XAF,Hisense,Chine,0,0,,0
2026-08-25,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,CoinAfrique,scrape,184800,XAF,Hisense,Chine,0,0,,0
2026-08-25,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,56100,XAF,Tecno,,0,0,,0
2026-08-25,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,Relevés terrain Kobo,terrain,56200,XAF,Tecno,,0,0,,0
2026-08-26,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,28600,XAF,Mémé,,0,1,remise MoMo -5%,1
2026-08-26,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,29000,XAF,Mémé,,0,0,,0
2026-08-26,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,29400,XAF,Mémé,,0,0,,0
2026-08-26,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,1830,XAF,Mayor,,0,0,,0
2026-08-26,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,1790,XAF,Mayor,,0,0,,0
2026-08-26,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,1850,XAF,Mayor,,0,0,,0
2026-08-26,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,930,XAF,,,0,0,,0
2026-08-26,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,930,XAF,,,0,0,,0
2026-08-26,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,900,XAF,,,0,0,,0
2026-08-26,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Relevés terrain Kobo,terrain,5740,XAF,Dangote,,0,0,,1
2026-08-26,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,CoinAfrique,scrape,5910,XAF,Dangote,,0,0,,1
2026-08-26,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,196900,XAF,Hisense,Chine,0,0,,0
2026-08-26,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Jumia Cameroun,scrape,195300,XAF,Hisense,Chine,0,0,,1
2026-08-26,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Relevés terrain Kobo,terrain,56100,XAF,Tecno,,0,0,,0
2026-08-26,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,57300,XAF,Tecno,,0,0,,0
2026-08-26,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,57200,XAF,Tecno,,0,1,remise MoMo -5%,0
2026-08-26,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,56500,XAF,Tecno,,0,0,,0
2026-08-26,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,CoinAfrique,scrape,57100,XAF,Tecno,,0,1,,1
2026-08-27,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,28400,XAF,Mémé,,0,0,,0
2026-08-27,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,28000,XAF,Mémé,,0,0,,0
2026-08-27,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,27800,XAF,Mémé,,0,0,,0
2026-08-27,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,1820,XAF,Mayor,,0,0,,1
2026-08-27,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,1810,XAF,Mayor,,0,0,,0
2026-08-27,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,1850,XAF,Mayor,,0,0,,0
2026-08-27,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,CoinAfrique,scrape,920,XAF,,,0,0,,0
2026-08-27,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,950,XAF,,,0,0,,0
2026-08-27,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,930,XAF,,,0,0,,0
2026-08-27,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,CoinAfrique,scrape,930,XAF,,,0,0,,0
2026-08-27,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,Relevés terrain Kobo,terrain,5760,XAF,Dangote,,0,0,,0
2026-08-27,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,5920,XAF,Dangote,,0,0,,1
2026-08-27,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,197100,XAF,Hisense,Chine,0,0,,0
2026-08-27,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,188000,XAF,Hisense,Chine,0,0,,0
2026-08-27,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Relevés terrain Kobo,terrain,189600,XAF,Hisense,Chine,0,0,,0
2026-08-27,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,CoinAfrique,scrape,58600,XAF,Tecno,,0,0,,1
2026-08-27,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,55400,XAF,Tecno,,0,0,,0
2026-08-27,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,55400,XAF,Tecno,,0,0,,0
2026-08-27,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,CoinAfrique,scrape,57000,XAF,Tecno,,0,0,,1
2026-08-28,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Jumia Cameroun,scrape,29600,XAF,Mémé,,0,0,,1
2026-08-28,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,CoinAfrique,scrape,28600,XAF,Mémé,,0,0,,0
2026-08-28,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,29000,XAF,Mémé,,0,0,,1
2026-08-28,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,28100,XAF,Mémé,,0,1,,0
2026-08-28,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,1880,XAF,Mayor,,0,0,,1
2026-08-28,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,1830,XAF,Mayor,,0,0,,1
2026-08-28,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,970,XAF,,,0,0,,1
2026-08-28,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,Relevés terrain Kobo,terrain,5680,XAF,Dangote,,0,0,,0
2026-08-28,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,6010,XAF,Dangote,,0,0,,0
2026-08-28,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Jumia Cameroun,scrape,5520,XAF,Dangote,,0,0,,0
2026-08-28,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Jumia Cameroun,scrape,187600,XAF,Hisense,Chine,0,0,,0
2026-08-28,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,CoinAfrique,scrape,196100,XAF,Hisense,Chine,0,0,,0
2026-08-28,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,196500,XAF,Hisense,Chine,0,0,,0
2026-08-28,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,194700,XAF,Hisense,Chine,0,0,,0
2026-08-28,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Relevés terrain Kobo,terrain,189600,XAF,Hisense,Chine,0,0,,0
2026-08-28,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,56500,XAF,Tecno,,0,0,,1
2026-08-28,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,56600,XAF,Tecno,,0,0,,0
2026-08-28,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,54100,XAF,Tecno,,0,0,,0
2026-08-28,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,Relevés terrain Kobo,terrain,56100,XAF,Tecno,,0,0,,1
2026-08-29,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Jumia Cameroun,scrape,30200,XAF,Mémé,,0,0,,0
2026-08-29,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,CoinAfrique,scrape,29600,XAF,Mémé,,0,0,,1
2026-08-29,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,29100,XAF,Mémé,,0,0,,0
2026-08-29,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,CoinAfrique,scrape,28500,XAF,Mémé,,1,0,,1
2026-08-29,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,1830,XAF,Mayor,,0,0,,0
2026-08-29,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,1890,XAF,Mayor,,0,0,,0
2026-08-29,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,920,XAF,,,0,0,,1
2026-08-29,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,CoinAfrique,scrape,940,XAF,,,0,0,,0
2026-08-29,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,920,XAF,,,0,0,,0
2026-08-29,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,Relevés terrain Kobo,terrain,5760,XAF,Dangote,,0,0,,0
2026-08-29,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5900,XAF,Dangote,,0,1,remise MoMo -5%,0
2026-08-29,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,5870,XAF,Dangote,,0,0,,0
2026-08-29,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5610,XAF,Dangote,,0,0,,0
2026-08-29,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,189300,XAF,Hisense,Chine,0,0,,0
2026-08-29,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Jumia Cameroun,scrape,184800,XAF,Hisense,Chine,0,0,,0
2026-08-29,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Relevés terrain Kobo,terrain,59200,XAF,Tecno,,0,0,,0
2026-08-29,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,CoinAfrique,scrape,56500,XAF,Tecno,,0,0,,0
2026-08-29,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,57100,XAF,Tecno,,0,0,,1
2026-08-30,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,28400,XAF,Mémé,,0,0,,0
2026-08-30,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,29200,XAF,Mémé,,0,1,,0
2026-08-30,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,29600,XAF,Mémé,,0,1,,0
2026-08-30,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,1880,XAF,Mayor,,0,0,,1
2026-08-30,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,1880,XAF,Mayor,,0,0,,0
2026-08-30,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,1870,XAF,Mayor,,0,0,,0
2026-08-30,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,1860,XAF,Mayor,,0,0,,0
2026-08-30,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,1880,XAF,Mayor,,0,0,,0
2026-08-30,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,920,XAF,,,0,0,,0
2026-08-30,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,950,XAF,,,0,0,,0
2026-08-30,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,960,XAF,,,0,0,,0
2026-08-30,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,Jumia Cameroun,scrape,5880,XAF,Dangote,,0,1,,0
2026-08-30,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,6000,XAF,Dangote,,0,0,,0
2026-08-30,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,5850,XAF,Dangote,,0,0,,1
2026-08-30,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Jumia Cameroun,scrape,193800,XAF,Hisense,Chine,1,0,,1
2026-08-30,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,58300,XAF,Tecno,,0,0,,0
2026-08-30,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,Relevés terrain Kobo,terrain,58600,XAF,Tecno,,0,0,,0
2026-08-31,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,29800,XAF,Mémé,,0,0,,0
2026-08-31,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,28200,XAF,Mémé,,0,0,,0
2026-08-31,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1810,XAF,Mayor,,0,0,,0
2026-08-31,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,1910,XAF,Mayor,,0,0,,0
2026-08-31,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,920,XAF,,,0,0,,1
2026-08-31,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,CoinAfrique,scrape,930,XAF,,,0,0,,0
2026-08-31,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,950,XAF,,,0,0,,0
2026-08-31,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,950,XAF,,,0,0,,0
2026-08-31,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,930,XAF,,,0,0,,0
2026-08-31,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,Jumia Cameroun,scrape,5800,XAF,Dangote,,0,0,,0
2026-08-31,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,CoinAfrique,scrape,5890,XAF,Dangote,,0,0,,0
2026-08-31,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,5950,XAF,Dangote,,0,0,,0
2026-08-31,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5730,XAF,Dangote,,0,0,,0
2026-08-31,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,188400,XAF,Hisense,Chine,0,0,,0
2026-08-31,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,189600,XAF,Hisense,Chine,0,0,,1
2026-08-31,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,CoinAfrique,scrape,193700,XAF,Hisense,Chine,0,0,,0
2026-08-31,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Relevés terrain Kobo,terrain,57200,XAF,Tecno,,0,0,,1
2026-08-31,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,54600,XAF,Tecno,,0,0,,1
2026-09-01,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,32800,XAF,Mémé,,0,0,,0
2026-09-01,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,CoinAfrique,scrape,32700,XAF,Mémé,,0,0,,0
2026-09-01,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,32100,XAF,Mémé,,0,0,,1
2026-09-01,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,32800,XAF,Mémé,,0,0,,1
2026-09-01,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,1680,XAF,Mayor,,0,0,,1
2026-09-01,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,1690,XAF,Mayor,,1,0,,1
2026-09-01,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,910,XAF,,,0,0,,0
2026-09-01,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,940,XAF,,,0,0,,0
2026-09-01,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,CoinAfrique,scrape,960,XAF,,,0,0,,1
